x,y,z
177.09,174.27,1
176.64,175.91,1
176.34,176.82,1
175.89,177.72,1
175.6,178.45,1
175.15,179.54,1
174.7,180.27,1
174.55,180.81,1
174.4,181.17,1
174.25,181.35,1
173.95,181.9,1
173.65,182.26,1
173.5,182.44,1
173.5,182.44,1
173.2,182.63,1
172.6,182.63,1
172.0,182.63,1
171.7,182.63,1
171.7,182.63,1
171.7,182.63,1
171.1,180.99,1
171.1,180.63,1
170.95,179.9,1
170.95,179.18,1
171.1,178.27,1
171.25,177.72,1
171.4,177.18,1
171.55,176.82,1
171.7,176.27,1
172.0,175.36,1
172.45,174.27,1
172.6,173.37,1
172.75,172.28,1
173.05,170.64,1
173.05,170.28,1
173.2,169.73,1
173.2,169.19,1
173.35,168.28,1
173.65,167.01,1
173.95,165.74,1
174.25,164.65,1
174.7,163.2,1
174.85,162.29,1
175.3,160.84,1
175.74,159.2,1
175.89,158.29,1
176.34,156.84,1
176.79,155.75,1
177.24,154.48,1
177.39,153.94,1
177.84,152.85,1
178.29,151.58,1
178.59,150.49,1
178.89,149.4,1
179.19,147.94,1
179.49,146.86,1
179.79,145.58,1
180.09,144.31,1
180.39,143.41,1
180.68,142.13,1
180.98,141.04,1
181.28,140.14,1
181.43,139.41,1
181.73,138.32,1
182.33,136.32,1
182.63,134.69,1
183.08,133.06,1
183.38,131.97,1
183.98,129.97,1
184.13,128.88,1
184.43,127.97,1
185.03,126.34,1
185.48,125.07,1
185.77,123.98,1
186.22,123.07,1
186.67,121.98,1
186.97,121.07,1
187.27,120.16,1
187.57,119.26,1
187.57,117.98,1
187.57,117.98,1
187.42,117.08,1
187.12,115.99,1
186.52,115.08,1
186.07,114.72,1
185.62,114.35,1
184.73,113.99,1
183.68,113.99,1
182.63,114.17,1
181.43,114.35,1
181.13,114.35,1
179.94,114.35,1
179.34,114.35,1
178.89,114.35,1
177.99,114.17,1
177.39,114.17,1
176.64,113.99,1
175.74,113.81,1
175.0,113.63,1
174.4,113.63,1
173.65,113.45,1
172.9,113.45,1
171.85,113.45,1
170.95,113.45,1
170.36,113.45,1
169.91,113.45,1
168.71,113.45,1
168.26,113.45,1
167.51,113.45,1
166.01,113.45,1
164.82,113.45,1
163.62,113.45,1
162.27,113.45,1
160.48,113.26,1
159.13,113.26,1
158.23,113.26,1
157.03,113.26,1
156.28,113.08,1
155.09,113.08,1
154.19,113.08,1
153.59,113.26,1
152.69,113.26,1
152.09,113.26,1
151.19,113.26,1
150.15,113.26,1
148.8,113.26,1
148.05,113.26,1
147.0,113.08,1
145.81,112.9,1
144.01,112.36,1
143.11,112.17,1
142.51,112.17,1
141.91,111.99,1
141.61,111.99,1
140.12,111.99,1
139.37,111.81,1
138.02,111.81,1
137.27,111.99,1
135.78,112.17,1
135.03,112.17,1
133.98,112.17,1
132.48,112.36,1
131.88,112.36,1
131.14,112.54,1
129.94,112.54,1
129.19,112.54,1
127.99,112.54,1
127.24,112.54,1
126.49,112.54,1
125.45,112.36,1
124.55,112.17,1
123.8,111.81,1
123.2,111.63,1
122.0,111.27,1
121.26,110.9,1
120.21,110.36,1
119.91,110.18,1
119.16,109.63,1
118.26,109.09,1
117.96,108.54,1
117.51,107.82,1
117.06,106.55,1
116.91,105.09,1
117.06,103.28,1
117.21,101.82,1
117.36,101.46,1
117.51,100.92,1
117.66,99.83,1
117.81,98.92,1
117.81,98.01,1
117.81,97.1,1
117.66,96.01,1
117.66,95.65,1
117.51,95.29,1
117.06,93.47,1
116.61,92.75,1
115.72,91.47,1
114.82,90.93,1
113.77,90.38,1
112.87,89.84,1
111.38,89.3,1
110.63,89.11,1
109.58,88.75,1
108.23,88.39,1
106.88,88.39,1
105.39,88.21,1
104.94,88.21,1
103.89,88.02,1
103.14,87.84,1
101.79,87.12,1
101.05,86.93,1
100.0,86.57,1
99.25,86.21,1
98.2,85.85,1
97.3,85.48,1
96.41,84.94,1
95.96,84.76,1
95.51,84.57,1
94.31,84.21,1
93.41,83.85,1
92.96,83.67,1
92.96,83.67,1
92.96,83.67,1
92.81,83.49,1
92.36,82.94,1
92.06,82.03,1
92.06,80.94,1
92.21,79.49,1
92.51,78.4,1
92.66,77.49,1
92.96,76.04,1
93.11,75.31,1
93.26,74.59,1
93.41,73.86,1
93.56,73.14,1
93.56,72.77,1
93.56,72.59,1
93.71,72.23,1
93.86,71.14,1
94.16,70.23,1
94.31,69.87,1
94.76,69.32,1
95.21,68.96,1
95.51,68.78,1
95.96,68.78,1
96.41,68.78,1
97.0,68.78,1
97.9,68.78,1
98.35,68.78,1
98.95,68.96,1
99.7,69.14,1
100.6,69.14,1
101.05,69.14,1
101.49,69.32,1
101.94,69.32,1
102.69,69.32,1
103.89,69.32,1
104.79,69.32,1
105.84,69.32,1
107.18,69.5,1
108.23,69.5,1
109.13,69.5,1
109.73,69.69,1
110.33,69.69,1
110.93,69.69,1
111.38,69.87,1
111.97,69.87,1
112.72,69.87,1
113.17,69.87,1
113.62,69.87,1
114.37,70.05,1
114.82,70.05,1
115.42,70.23,1
116.17,70.23,1
117.06,70.41,1
117.81,70.41,1
118.56,70.59,1
119.91,70.77,1
121.55,71.32,1
122.9,71.68,1
123.65,71.86,1
125.0,72.05,1
126.05,72.41,1
