x,y,z
357.0000,418.7286,297.1134
357.0000,418.4386,296.3604
357.0000,418.1569,295.6043
357.0000,417.8787,294.8469
357.0000,417.6250,294.0809
357.0000,417.3750,293.3137
357.0000,417.1363,292.5429
357.0000,416.8980,291.7719
357.0000,416.6620,291.0003
357.0000,416.4222,290.2298
357.0000,416.1767,289.4612
357.0000,415.9162,288.6975
357.0000,415.6489,287.9362
357.0000,415.3784,287.1759
357.0000,415.1186,286.4121
357.0000,414.8676,285.6452
357.0000,414.6145,284.8790
357.0000,414.3563,284.1145
357.0000,414.0903,283.3527
357.0000,413.8112,282.5955
357.0000,413.5063,281.8486
357.0000,413.1592,281.1204
357.0000,412.7070,280.4544
355.9712,412.7467,280.4394
354.9498,412.8687,280.3934
353.9443,413.0757,280.3152
352.9632,413.3679,280.2049
352.0150,413.7433,280.0632
351.1069,414.1973,279.8918
350.2445,414.7236,279.6931
349.4314,415.3147,279.4699
348.6696,415.9629,279.2252
347.9594,416.6605,278.9619
347.3000,417.4005,278.6825
346.6899,418.1767,278.3895
346.1270,418.9836,278.0849
345.6092,419.8164,277.7704
345.1342,420.6713,277.4477
344.6998,421.5449,277.1179
344.3038,422.4344,276.7821
343.9442,423.3373,276.4412
343.6194,424.2517,276.0960
343.3278,425.1758,275.7471
343.0679,426.1082,275.3952
342.8384,427.0475,275.0405
342.6383,427.9927,274.6837
342.4667,428.9428,274.3250
342.3228,429.8969,273.9648
342.2059,430.8543,273.6034
342.1156,431.8141,273.2410
342.0513,432.7758,272.8780
342.0128,433.7387,272.5144
342.0000,434.7022,272.1507
342.0128,435.6657,271.7870
342.0513,436.6286,271.4234
342.1156,437.5903,271.0604
342.2059,438.5501,270.6980
342.3228,439.5075,270.3366
342.4667,440.4616,269.9764
342.6383,441.4117,269.6177
342.8384,442.3569,269.2609
343.0679,443.2962,268.9062
343.3278,444.2286,268.5543
343.6194,445.1527,268.2054
343.9442,446.0671,267.8602
344.3038,446.9700,267.5193
344.6998,447.8595,267.1835
345.1342,448.7331,266.8537
345.6092,449.5880,266.5310
346.1270,450.4208,266.2165
346.6899,451.2277,265.9119
347.3000,452.0039,265.6189
347.9594,452.7439,265.3395
348.6696,453.4415,265.0762
349.4314,454.0897,264.8315
350.2445,454.6808,264.6083
351.1069,455.2071,264.4096
352.0150,455.6611,264.2382
352.9632,456.0365,264.0965
353.9443,456.3287,263.9862
354.9498,456.5357,263.9080
355.9712,456.6577,263.8620
357.0000,456.6974,263.8470
357.0000,455.9263,264.1252
357.0000,455.1579,264.4110
357.0000,454.3922,264.7039
357.0000,453.6274,264.9990
357.0000,452.8538,265.2697
357.0000,452.0493,265.4173
357.0000,451.2301,265.4404
357.0000,450.4105,265.4507
357.0000,449.5912,265.4685
357.0000,448.7761,265.5508
357.0000,447.9686,265.6901
357.0000,447.1755,265.8960
357.0000,446.3978,266.1550
357.0000,445.6221,266.4200
357.0000,444.8451,266.6815
357.0000,444.0666,266.9381
357.0000,443.2801,267.1693
357.0000,442.4897,267.3868
357.0000,441.6989,267.6017
357.0000,440.8987,267.7799
357.0000,440.1003,267.9659
357.0000,439.2971,268.1294
357.0000,438.4888,268.2655
357.0000,437.6809,268.4027
357.0000,436.8749,268.5504
357.0000,436.0762,268.7345
357.0000,435.2756,268.9107
357.0000,434.4736,269.0794
357.0000,433.6709,269.2439
357.0000,432.8630,269.3831
357.0000,432.0532,269.5110
357.0000,431.2440,269.6416
357.0000,430.4422,269.8117
357.0000,429.6492,270.0196
357.0000,428.8586,270.2364
357.0000,428.0668,270.4488
357.0000,427.2798,270.6779
357.0000,426.4929,270.9078
357.0000,425.7025,271.1254
357.0000,424.9073,271.3245
357.0000,424.1099,271.5145
357.0000,423.3073,271.6815
357.0000,422.5046,271.8479
357.0000,421.7049,272.0283
357.0000,420.9022,272.1948
357.0000,420.0930,272.3255
357.0000,419.2836,272.4556
357.0000,418.4733,272.5801
357.0000,417.6628,272.7031
357.0000,416.8533,272.8328
357.0000,416.0455,272.9721
357.0000,415.2401,273.1253
357.0000,414.4344,273.2768
357.0000,413.6307,273.4385
357.0000,412.8266,273.5980
357.0000,412.0194,273.7407
357.0000,411.2086,273.8594
357.0000,410.3894,273.8913
357.0000,409.5701,273.9097
357.0000,408.7516,273.8800
357.0000,407.9330,273.8498
357.0000,407.1145,273.8635
357.0000,406.3088,274.0039
357.0000,405.5890,274.3845
357.0000,405.0529,274.9994
355.9637,405.0622,275.0215
354.9298,405.0911,275.0898
353.9011,405.1409,275.2073
352.8811,405.2128,275.3772
351.8738,405.3081,275.6024
350.8838,405.4278,275.8853
349.9166,405.5730,276.2283
348.9778,405.7443,276.6329
348.0739,405.9419,277.0999
347.2114,406.1660,277.6291
346.3969,406.4158,278.2194
345.6369,406.6904,278.8683
344.9374,406.9885,279.5725
344.3040,407.3083,280.3279
343.7411,407.6475,281.1293
343.2526,408.0038,281.9711
342.8417,408.3746,282.8473
342.5106,408.7574,283.7517
342.2611,409.1495,284.6780
342.0941,409.5482,285.6200
342.0105,409.9509,286.5713
342.0105,410.3549,287.5257
342.0941,410.7576,288.4771
342.2611,411.1563,289.4190
342.5106,411.5484,290.3454
342.8417,411.9312,291.2498
343.2526,412.3020,292.1260
343.7411,412.6583,292.9678
344.3040,412.9975,293.7691
344.9374,413.3173,294.5245
345.6369,413.6154,295.2288
346.3969,413.8900,295.8777
347.2114,414.1398,296.4679
348.0739,414.3639,296.9972
348.9778,414.5615,297.4641
349.9166,414.7328,297.8687
350.8838,414.8780,298.2118
351.8738,414.9977,298.4947
352.8811,415.0930,298.7198
353.9011,415.1649,298.8897
354.9298,415.2147,299.0072
355.9637,415.2436,299.0755
357.0000,415.2529,299.0976
357.0000,414.9765,299.8570
357.0000,414.7446,300.6310
357.0000,414.5650,301.4187
357.0000,414.4496,302.2185
357.0000,414.3874,303.0241
357.0000,414.3553,303.8317
357.0000,414.3337,304.6396
357.0000,414.2542,305.4413
357.0000,414.0844,306.2314
357.0000,413.9158,307.0218
357.0000,413.7580,307.8144
357.0000,413.6226,308.6111
357.0000,413.5001,309.4100
357.0000,413.3729,310.2081
357.0000,413.2222,311.0014
357.0000,412.9819,311.7722
357.0000,412.5885,312.4770
357.0000,412.0253,313.0524
357.0000,411.3457,313.4883
357.0000,410.5987,313.7802
357.0000,409.7965,313.8306
357.0000,409.0207,313.6493
357.0000,408.3666,313.1844
357.0000,407.8682,312.5541
357.0000,407.4822,311.8453
357.0000,407.1671,311.1018
357.0000,406.9191,310.3338
357.0000,406.7508,309.5446
357.0000,406.6514,308.7432
357.0000,406.6217,307.9367
357.0000,406.6688,307.1300
357.0000,406.7488,306.3258
357.0000,406.8339,305.5222
357.0000,406.8580,304.7159
357.0000,406.8021,303.9100
357.0000,406.7042,303.1078
357.0000,406.5838,302.3087
357.0000,406.4459,301.5124
357.0000,406.2797,300.7216
357.0000,406.0845,299.9374
357.0000,405.8733,299.1572
357.0000,405.6710,298.3748
357.0000,405.4965,297.5858
357.0000,405.3398,296.7929
357.0000,405.1655,296.0037
357.0000,405.0186,295.2097
357.0000,404.8846,294.4128
357.0000,404.7546,293.6151
357.0000,404.6249,292.8174
357.0000,404.4175,292.0382
357.0000,404.0604,291.3147
357.0000,403.6821,290.6008
357.0000,403.3232,289.8766
357.0000,402.9651,289.1521
357.0000,402.6096,288.4263
357.0000,402.3138,287.6744
357.0000,402.0411,286.9137
357.0000,401.8128,286.1387
357.0000,401.6184,285.3542
357.0000,401.3934,284.5780
357.0000,401.1961,283.7943
357.0000,401.0000,283.0102
357.0000,400.8106,282.2245
357.0000,400.6092,281.4418
357.0000,400.3949,280.6626
357.0000,400.1778,279.8841
357.0000,399.9794,279.1006
357.0000,399.7995,278.3127
357.0000,399.6472,277.5190
357.0000,399.5014,276.7241
357.0000,399.3816,275.9249
357.0000,399.3135,275.1199
357.0000,399.2927,274.3120
357.0000,399.2829,273.5039
357.0000,399.2893,272.6958
357.0000,399.2963,271.8877
357.0000,399.3200,271.0801
357.0000,399.3506,270.2726
357.0000,399.3604,269.4645
357.0000,399.3385,268.6567
357.0000,399.2908,267.8499
357.0000,399.2536,267.0426
357.0000,399.2015,266.2360
357.0000,399.1345,265.4306
357.0000,399.0577,264.6261
357.0000,398.9746,263.8221
357.0000,398.8882,263.0185
357.0000,398.8000,262.2151
357.0000,398.7152,261.4114
357.0000,398.6584,260.6052
357.0000,398.5884,259.8000
357.0000,398.5128,258.9953
357.0000,398.4372,258.1907
357.0000,398.3631,257.3859
357.0000,398.2907,256.5809
357.0000,398.2224,255.7755
357.0000,398.1563,254.9700
357.0000,398.0841,254.1650
357.0000,398.0113,253.3601
357.0000,397.9378,252.5552
357.0000,397.8785,251.7492
357.0000,397.8251,250.9428
357.0000,397.7808,250.1358
357.0000,397.7325,249.3290
357.0000,397.6903,248.5219
357.0000,397.6662,247.7141
357.0000,397.6471,246.9061
357.0000,397.6311,246.0980
357.0000,397.6211,245.2899
357.0000,397.6022,244.4819
357.0000,397.5797,243.6740
357.0000,397.5594,242.8660
357.0000,397.5417,242.0580
357.0000,397.5278,241.2499
357.0000,397.5218,240.4417
357.0000,397.5430,239.6338
357.0000,397.5688,238.8260
357.0000,397.5785,238.0178
357.0000,397.5792,237.2096
357.0000,397.5630,236.4016
357.0000,397.5156,235.5949
357.0000,397.3885,234.7982
357.0000,396.8996,234.2619
355.9487,396.9146,234.2732
354.8989,396.9611,234.3084
353.8524,397.0413,234.3691
352.8112,397.1579,234.4573
351.7781,397.3137,234.5751
350.7564,397.5114,234.7247
349.7501,397.7542,234.9084
348.7643,398.0455,235.1287
347.8049,398.3883,235.3880
346.8794,398.7860,235.6888
345.9967,399.2411,236.0331
345.1672,399.7560,236.4225
344.4032,400.3317,236.8580
343.7187,400.9677,237.3391
343.1286,401.6612,237.8637
342.6484,402.4067,238.4275
342.2928,403.1952,239.0240
342.0739,404.0147,239.6439
342.0000,404.8506,240.2762
342.0739,405.6864,240.9084
342.2928,406.5060,241.5283
342.6484,407.2945,242.1248
343.1286,408.0399,242.6886
343.7187,408.7334,243.2132
344.4032,409.3694,243.6943
345.1672,409.9451,244.1298
345.9967,410.4600,244.5192
346.8794,410.9152,244.8635
347.8049,411.3128,245.1643
348.7643,411.6557,245.4236
349.7501,411.9469,245.6439
350.7564,412.1897,245.8276
351.7781,412.3875,245.9772
352.8112,412.5432,246.0950
353.8524,412.6598,246.1832
354.8989,412.7401,246.2439
355.9487,412.7865,246.2791
357.0000,412.8016,246.2904
357.0000,413.1335,247.0558
357.0000,413.2495,247.8863
357.0000,413.2838,248.7250
357.0000,413.2963,249.5644
357.0000,413.3260,250.4033
357.0000,413.3687,251.2418
357.0000,413.4146,252.0801
357.0000,413.4572,252.9185
357.0000,413.4991,253.7570
357.0000,413.5650,254.5939
357.0000,413.6304,255.4309
357.0000,413.6947,256.2680
357.0000,413.7574,257.1052
357.0000,413.8186,257.9425
357.0000,413.8789,258.7798
357.0000,413.9439,259.6168
357.0000,414.0079,260.4539
357.0000,414.0686,261.2913
357.0000,414.1242,262.1289
357.0000,414.1716,262.9671
357.0000,414.2045,263.8060
357.0000,414.2084,264.6454
357.0000,414.0074,265.3839
355.9804,414.0041,265.3244
354.9752,413.9938,265.1437
353.9993,413.9767,264.8432
353.0654,413.9532,264.4303
352.1826,413.9241,263.9172
351.3558,413.8900,263.3183
350.5860,413.8519,262.6476
349.8718,413.8104,261.9181
349.2104,413.7662,261.1407
348.5979,413.7198,260.3241
348.0306,413.6715,259.4755
347.5047,413.6218,258.6008
347.0168,413.5708,257.7044
346.5638,413.5188,256.7899
346.1427,413.4660,255.8603
