x,y,z
282.0751,476.8105,95.1843
281.1803,476.8936,95.6635
280.3313,476.9897,96.2177
279.5313,477.0973,96.8387
278.7818,477.2151,97.5182
278.0830,477.3417,98.2483
277.4337,477.4758,99.0216
276.8322,477.6162,99.8316
276.2765,477.7620,100.6728
275.7643,477.9124,101.5403
275.2931,478.0667,102.4302
274.8608,478.2243,103.3390
274.4652,478.3846,104.2640
274.1045,478.5474,105.2027
273.7768,478.7122,106.1530
273.4805,478.8787,107.1134
273.2143,479.0466,108.0823
272.9769,479.2159,109.0584
272.7672,479.3861,110.0406
272.5843,479.5573,111.0280
272.4274,479.7293,112.0198
272.2956,479.9018,113.0151
272.1886,480.0749,114.0133
272.1058,480.2483,115.0137
272.0470,480.4221,116.0158
272.0117,480.5960,117.0190
272.0000,480.7700,118.0227
272.0117,480.9440,119.0263
272.0470,481.1179,120.0295
272.1058,481.2917,121.0316
272.1886,481.4651,122.0320
272.2956,481.6382,123.0302
272.4274,481.8107,124.0255
272.5843,481.9827,125.0173
272.7672,482.1539,126.0047
272.9769,482.3241,126.9870
273.2143,482.4934,127.9631
273.4805,482.6613,128.9319
273.7768,482.8278,129.8923
274.1045,482.9926,130.8426
274.4652,483.1554,131.7813
274.8608,483.3157,132.7063
275.2931,483.4733,133.6151
275.7643,483.6276,134.5050
276.2765,483.7780,135.3725
276.8322,483.9238,136.2137
277.4337,484.0642,137.0237
278.0830,484.1983,137.7970
278.7818,484.3249,138.5271
279.5313,484.4427,139.2066
280.3313,484.5503,139.8277
281.1803,484.6464,140.3818
282.0751,484.7295,140.8610
283.0103,484.7984,141.2581
283.9789,484.8521,141.5680
284.9726,484.8902,141.7878
285.9825,484.9127,141.9175
287.0000,484.9200,141.9598
287.0000,483.5858,140.2877
287.0000,482.0503,138.8209
287.0000,479.9487,138.9100
287.0000,477.8162,138.9718
287.0000,475.7388,139.2779
287.0000,473.7144,138.5927
287.0000,471.7520,137.8254
287.0000,469.9326,136.7066
287.0000,468.2584,135.4980
287.0000,467.3377,133.5861
287.0000,466.6619,131.5565
287.0000,466.1210,129.4897
287.0000,466.0818,127.3566
287.0000,465.0336,125.9926
287.0000,463.2423,124.8452
287.0000,461.1377,124.7109
287.0000,459.0218,125.0116
287.0000,456.8919,125.1200
287.0000,454.7527,125.1200
285.9750,454.7878,125.1064
284.9558,454.8957,125.0645
283.9493,455.0795,124.9932
282.9626,455.3408,124.8919
282.0033,455.6791,124.7606
281.0784,456.0924,124.6003
280.1939,456.5766,124.4125
279.3547,457.1264,124.1992
278.5641,457.7355,123.9629
277.8239,458.3976,123.7061
277.1348,459.1060,123.4313
276.4966,459.8547,123.1409
275.9082,460.6382,122.8370
275.3682,461.4514,122.5215
274.8749,462.2899,122.1962
274.4264,463.1501,121.8626
274.0209,464.0287,121.5218
273.6567,464.9228,121.1749
273.3321,465.8301,120.8230
273.0456,466.7485,120.4667
272.7959,467.6762,120.1068
272.5818,468.6116,119.7440
272.4023,469.5534,119.3787
272.2566,470.5001,119.0114
272.1439,471.4508,118.6426
272.0639,472.4044,118.2727
272.0160,473.3598,117.9021
272.0000,474.3162,117.5311
272.0160,475.2726,117.1601
272.0639,476.2280,116.7895
272.1439,477.1816,116.4196
272.2566,478.1322,116.0508
272.4023,479.0790,115.6836
272.5818,480.0207,115.3183
272.7959,480.9562,114.9554
273.0456,481.8839,114.5955
273.3321,482.8023,114.2393
273.6567,483.7096,113.8873
274.0209,484.6037,113.5405
274.4264,485.4823,113.1997
274.8749,486.3425,112.8660
275.3682,487.1810,112.5407
275.9082,487.9942,112.2253
276.4966,488.7776,111.9214
277.1348,489.5263,111.6309
277.8239,490.2348,111.3561
278.5641,490.8968,111.0993
279.3547,491.5060,110.8630
280.1939,492.0558,110.6497
281.0784,492.5400,110.4619
282.0033,492.9533,110.3016
282.9626,493.2916,110.1703
283.9493,493.5529,110.0690
284.9558,493.7367,109.9977
285.9750,493.8445,109.9559
287.0000,493.8797,109.9422
287.0000,492.4454,111.6499
287.0000,491.7742,113.7012
287.0000,491.2304,115.8635
287.0000,490.2959,117.8812
287.0000,489.5785,119.9849
287.0000,489.1579,122.1750
287.0000,488.8705,124.3864
287.0000,487.9265,126.3930
287.0000,487.1298,128.4737
287.0000,486.2736,130.5315
287.0000,485.2133,132.4922
287.0000,484.2688,134.5092
287.0000,483.6000,136.5917
285.9652,483.5982,136.5667
284.9330,483.5928,136.4895
283.9066,483.5835,136.3565
282.8896,483.5701,136.1647
281.8863,483.5523,135.9109
280.9018,483.5300,135.5926
279.9414,483.5030,135.2077
279.0111,483.4713,134.7552
278.1173,483.4348,134.2349
277.2660,483.3937,133.6477
276.4636,483.3480,132.9957
275.7157,483.2980,132.2821
275.0275,483.2439,131.5110
274.4033,483.1862,130.6876
273.8467,483.1252,129.8172
273.3605,483.0613,128.9058
272.9467,482.9950,127.9596
272.6068,482.9267,126.9844
272.3417,482.8567,125.9865
272.1520,482.7856,124.9715
272.0380,482.7137,123.9454
272.0000,482.6414,122.9137
272.0380,482.5691,121.8819
272.1520,482.4971,120.8558
272.3417,482.4260,119.8409
272.6068,482.3561,118.8429
272.9467,482.2877,117.8678
273.3605,482.2214,116.9215
273.8467,482.1575,116.0101
274.4033,482.0965,115.1398
275.0275,482.0388,114.3163
275.7157,481.9848,113.5453
276.4636,481.9348,112.8317
277.2660,481.8891,112.1797
278.1173,481.8479,111.5925
279.0111,481.8114,111.0722
279.9414,481.7797,110.6196
280.9018,481.7528,110.2348
281.8863,481.7304,109.9164
282.8896,481.7127,109.6626
283.9066,481.6992,109.4708
284.9330,481.6899,109.3379
285.9652,481.6845,109.2606
287.0000,481.6827,109.2356
287.0000,481.6637,111.4390
287.0000,480.9778,113.4668
287.0000,480.0165,115.4505
287.0000,479.0786,117.4439
287.0000,478.1054,119.4246
287.0000,477.0674,121.3713
287.0000,475.9612,123.2796
287.0000,474.9624,125.2445
287.0000,474.1367,127.2911
287.0000,472.9821,129.1625
287.0000,471.6447,130.9161
287.0000,470.4303,132.7592
285.9743,470.4397,132.7356
284.9512,470.4686,132.6629
283.9340,470.5184,132.5378
282.9266,470.5902,132.3575
281.9331,470.6851,132.1192
280.9588,470.8039,131.8208
280.0089,470.9473,131.4607
279.0893,471.1156,131.0380
278.2061,471.3086,130.5531
277.3652,471.5260,130.0071
276.5723,471.7669,129.4022
275.8327,472.0299,128.7417
275.1508,472.3134,128.0296
274.5305,472.6157,127.2704
273.9746,472.9346,126.4693
273.4855,473.2682,125.6315
273.0647,473.6143,124.7622
272.7132,473.9709,123.8667
272.4316,474.3358,122.9501
272.2202,474.7072,122.0174
272.0793,475.0831,121.0733
272.0088,475.4617,120.1223
272.0088,475.8413,119.1691
272.0793,476.2199,118.2182
272.2202,476.5958,117.2741
272.4316,476.9672,116.3413
272.7132,477.3321,115.4248
273.0647,477.6887,114.5293
273.4855,478.0348,113.6600
273.9746,478.3684,112.8221
274.5305,478.6873,112.0210
275.1508,478.9896,111.2619
275.8327,479.2732,110.5497
276.5723,479.5361,109.8892
277.3652,479.7770,109.2844
278.2061,479.9944,108.7384
279.0893,480.1874,108.2534
280.0089,480.3557,107.8308
280.9588,480.4991,107.4707
281.9331,480.6179,107.1722
