x,y,z
307.0000,409.3728,354.8431
307.0000,409.4016,355.3425
307.0000,409.4320,355.8418
307.0000,409.4626,356.3410
307.0000,409.4946,356.8402
307.0000,409.5266,357.3394
307.0000,409.5618,357.8384
307.0000,409.6002,358.3372
307.0000,409.6377,358.8360
307.0000,409.6616,359.3356
307.0000,409.6854,359.8353
307.0000,409.7058,360.3351
307.0000,409.7248,360.8349
307.0000,409.7397,361.3349
307.0000,409.7413,361.8351
307.0000,409.7430,362.3353
307.0000,409.7415,362.8355
307.0000,409.7382,363.3357
307.0000,409.7349,363.8360
307.0000,409.7237,364.3360
307.0000,409.7118,364.8361
307.0000,409.6993,365.3362
307.0000,409.6851,365.8362
307.0000,409.6710,366.3362
307.0000,409.6698,366.8364
307.0000,409.6737,367.3366
307.0000,409.6780,367.8368
307.0000,409.6865,368.3369
307.0000,409.6950,368.8371
307.0000,409.7096,369.3371
307.0000,409.7304,369.8369
307.0000,409.7528,370.3366
307.0000,409.7849,370.8358
307.0000,409.8170,371.3349
307.0000,409.8627,371.8331
307.0000,409.9097,372.3311
307.0000,409.9556,372.8292
307.0000,410.0005,373.3274
307.0000,410.0455,373.8256
307.0000,410.0877,374.3240
307.0000,410.1290,374.8225
307.0000,410.1704,375.3210
307.0000,410.2132,375.8194
307.0000,410.2610,376.3173
307.0000,410.3088,376.8153
307.0000,410.3566,377.3132
307.0000,410.4042,377.8112
307.0000,410.4515,378.3092
307.0000,410.4987,378.8071
307.0000,410.5460,379.3051
307.0000,410.5869,379.8037
307.0000,410.6258,380.3024
307.0000,410.6647,380.8011
307.0000,410.7037,381.2998
307.0000,410.7430,381.7984
307.0000,410.7822,382.2971
307.0000,410.8215,382.7958
307.0000,410.8464,383.2953
307.0000,410.8655,383.7952
307.0000,410.8846,384.2950
307.0000,410.8962,384.7951
307.0000,410.9035,385.2953
307.0000,410.9083,385.7954
307.0000,410.8810,386.2949
307.0000,410.8536,386.7943
307.0000,410.8269,387.2938
307.0000,410.8002,387.7933
307.0000,410.7743,388.2929
307.0000,410.7493,388.7925
307.0000,410.7243,389.2921
307.0000,410.7154,389.7922
307.0000,410.7064,390.2924
307.0000,410.7001,390.7925
307.0000,410.6993,391.2928
307.0000,410.6985,391.7930
307.0000,410.7037,392.2932
307.0000,410.7112,392.7933
307.0000,410.7192,393.2935
307.0000,410.7339,393.7935
307.0000,410.7486,394.2935
307.0000,410.7651,394.7934
307.0000,410.7879,395.2931
307.0000,410.8106,395.7929
307.0000,410.8335,396.2925
307.0000,410.8566,396.7922
307.0000,410.8797,397.2919
307.0000,410.8957,397.7919
307.0000,410.9097,398.2919
307.0000,410.9167,398.7920
307.0000,410.9096,399.2922
307.0000,410.9014,399.7923
307.0000,410.8854,400.2923
307.0000,410.8694,400.7922
307.0000,410.8480,401.2920
307.0000,410.8263,401.7917
307.0000,410.7901,402.2906
307.0000,410.7521,402.7894
307.0000,410.6961,403.2865
307.0000,410.6382,403.7833
307.0000,410.5761,404.2797
307.0000,410.5127,404.7758
307.0000,410.4483,405.2719
307.0000,410.3834,405.7679
307.0000,410.3153,406.2634
307.0000,410.2426,406.7584
307.0000,410.1717,407.2535
307.0000,410.1107,407.7500
307.0000,410.0497,408.2465
307.0000,409.9798,408.7418
307.0000,409.9094,409.2370
307.0000,409.8524,409.7339
307.0000,409.8002,410.2314
307.0000,409.7458,410.7287
307.0000,409.6900,411.2258
