x,y,z
307.0000,569.5616,268.0179
307.0000,568.5990,268.2918
307.0000,567.6416,268.5832
307.0000,566.6891,268.8905
307.0000,565.7414,269.2119
307.0000,564.7989,269.5486
307.0000,563.8652,269.9083
307.0000,562.9415,270.2934
307.0000,561.9997,270.6319
307.0000,561.0570,270.9682
307.0000,560.1080,271.2859
307.0000,559.1377,271.5226
307.0000,558.1406,271.5672
307.0000,557.1494,271.4412
307.0000,556.1934,271.1553
307.0000,555.3273,270.6609
307.0000,554.6550,269.9274
307.0000,554.2293,269.0339
307.0000,554.0979,268.0472
307.0000,554.1150,267.0473
307.0000,554.1834,266.0489
307.0000,554.2725,265.0521
307.0000,554.3625,264.0555
307.0000,554.3391,263.0558
307.0000,554.2139,262.0633
307.0000,554.0659,261.0738
307.0000,553.8721,260.0919
307.0000,553.6925,259.1073
307.0000,553.5665,258.1145
307.0000,553.4799,257.1177
307.0000,553.4454,256.1176
307.0000,553.4384,255.1169
307.0000,553.4416,254.1161
307.0000,553.4500,253.1154
307.0000,553.4502,252.1145
307.0000,553.4656,251.1138
307.0000,553.4619,250.1130
307.0000,553.4467,249.1123
307.0000,553.4257,248.1117
307.0000,553.4057,247.1111
307.0000,553.3906,246.1104
307.0000,553.3599,245.1100
307.0000,553.3211,244.1100
307.0000,553.2721,243.1103
307.0000,553.2134,242.1112
307.0000,553.1679,241.1114
307.0000,553.1439,240.1109
307.0000,553.1528,239.1102
307.0000,553.1646,238.1094
307.0000,553.1952,237.1091
307.0000,553.2530,236.1100
307.0000,553.2954,235.1102
307.0000,553.3220,234.1099
307.0000,553.2673,233.1106
307.0000,553.1624,232.1152
307.0000,553.0355,231.1225
307.0000,552.8796,230.1342
307.0000,552.6879,229.1522
307.0000,552.4676,228.1759
307.0000,552.2587,227.1971
307.0000,552.0701,226.2144
307.0000,551.9283,225.2239
307.0000,551.9058,224.2244
307.0000,551.9137,223.2236
307.0000,551.9245,222.2229
307.0000,551.9790,221.2236
307.0000,552.0293,220.2240
307.0000,552.1095,219.2266
307.0000,552.2136,218.2312
307.0000,552.3132,217.2354
307.0000,552.3857,216.2373
307.0000,552.4434,215.2381
307.0000,552.5113,214.2396
307.0000,552.5679,213.2405
307.0000,552.5859,212.2399
307.0000,552.5498,211.2398
307.0000,552.4415,210.2450
307.0000,552.2785,209.2578
307.0000,552.0405,208.2868
307.0000,551.7329,207.3345
307.0000,551.3800,206.3984
307.0000,550.9865,205.4782
307.0000,550.5607,204.5726
307.0000,550.1140,203.6773
307.0000,549.5560,202.8488
307.0000,548.8381,202.1600
307.0000,547.9649,201.6899
307.0000,547.0154,201.3795
307.0000,546.0407,201.1593
307.0000,545.0445,201.0634
307.0000,544.0440,201.0653
307.0000,543.0446,201.1123
307.0000,542.0504,201.2182
307.0000,541.0657,201.3942
307.0000,540.0838,201.5860
307.0000,539.0918,201.7164
307.0000,538.0958,201.8134
307.0000,537.0952,201.8223
307.0000,536.0979,201.7550
307.0000,535.1174,201.5623
307.0000,534.1734,201.2384
307.0000,533.2793,200.7922
307.0000,532.4520,200.2350
307.0000,531.7019,199.5741
307.0000,531.0132,198.8479
307.0000,530.4284,198.0363
307.0000,529.9668,197.1518
307.0000,529.5705,196.2330
307.0000,529.2422,195.2896
307.0000,528.9853,194.3224
307.0000,528.7474,193.3502
307.0000,528.5690,192.3655
307.0000,528.4500,191.3723
307.0000,528.3336,190.3784
307.0000,528.1891,189.3882
307.0000,528.0179,188.4022
307.0000,527.8036,187.4253
307.0000,527.5077,186.4701
307.0000,527.1604,185.5315
307.0000,526.7982,184.5986
307.0000,526.4176,183.6730
307.0000,526.0204,182.7544
307.0000,525.6255,181.8348
307.0000,525.2303,180.9154
307.0000,524.8353,179.9958
307.0000,524.4572,179.0692
307.0000,524.1081,178.1316
307.0000,523.8455,177.1669
307.0000,523.2105,176.4835
307.0000,522.2229,176.3233
307.0000,521.2260,176.2421
307.0000,520.2260,176.2437
307.0000,519.2290,176.3180
307.0000,518.2387,176.4588
307.0000,517.2586,176.6611
307.0000,516.2846,176.8915
307.0000,515.3085,177.1125
307.0000,514.3266,177.3061
307.0000,513.3405,177.4770
307.0000,512.3510,177.6272
307.0000,511.3732,177.8357
307.0000,510.4281,178.1615
307.0000,509.5457,178.6303
307.0000,508.9044,179.3582
307.0000,508.7129,180.3372
307.0000,508.7659,181.3333
307.0000,508.8665,182.3290
307.0000,508.9810,183.3232
307.0000,509.1333,184.3123
307.0000,509.2552,185.3053
307.0000,509.2871,186.3051
307.0000,509.3180,187.3054
307.0000,509.3466,188.3058
307.0000,509.3651,189.3064
307.0000,509.3967,190.3067
307.0000,509.4479,191.3062
307.0000,509.5045,192.3053
307.0000,509.5915,193.3023
307.0000,509.6943,194.2979
307.0000,509.7808,195.2949
307.0000,509.8462,196.2934
307.0000,509.9177,197.2912
307.0000,510.0055,198.2882
307.0000,510.1340,199.2807
307.0000,510.2447,200.2752
307.0000,510.3817,201.2665
307.0000,510.5559,202.2518
307.0000,510.7559,203.2325
307.0000,510.9577,204.2127
