x,y,z
126.76,73.72,1
127.53,73.72,1
129.06,73.72,1
129.44,73.72,1
129.83,73.72,1
130.59,74.11,1
131.74,74.11,1
134.04,74.5,1
135.19,74.89,1
135.57,74.89,1
135.95,74.89,1
136.72,75.28,1
137.1,75.28,1
138.64,75.28,1
140.17,75.67,1
140.93,75.67,1
142.08,75.67,1
142.47,75.67,1
142.85,75.67,1
144.38,75.67,1
146.68,76.45,1
147.45,76.45,1
148.59,76.83,1
149.36,76.83,1
149.74,76.83,1
150.13,76.83,1
150.51,76.83,1
150.51,76.83,1
151.66,76.83,1
152.81,76.83,1
153.19,76.83,1
153.57,76.83,1
153.96,76.83,1
154.72,77.22,1
154.72,77.22,1
155.11,77.22,1
156.26,77.22,1
156.26,77.22,1
157.4,77.22,1
157.79,77.22,1
158.55,77.22,1
158.94,77.22,1
160.85,77.22,1
161.62,77.22,1
162.0,77.22,1
162.77,77.22,1
163.92,77.22,1
164.68,77.22,1
165.45,77.22,1
165.07,77.22,1
164.3,78.0,1
164.3,78.39,1
165.07,78.0,1
165.45,78.0,1
166.21,77.61,1
166.98,77.22,1
168.13,76.45,1
170.04,74.89,1
171.58,74.11,1
172.34,73.33,1
173.11,73.33,1
173.11,72.94,1
173.11,72.94,1
173.11,72.55,1
172.73,71.77,1
172.34,71.38,1
170.43,70.99,1
169.66,70.99,1
169.28,70.99,1
168.13,70.6,1
166.98,70.21,1
166.21,69.83,1
165.83,69.44,1
165.07,69.05,1
163.53,68.66,1
163.15,68.66,1
162.0,68.66,1
160.85,67.88,1
160.09,66.32,1
159.7,65.54,1
158.55,65.54,1
157.4,64.76,1
157.4,64.37,1
156.64,63.98,1
156.26,63.59,1
155.87,63.59,1
155.11,62.82,1
154.34,61.26,1
153.96,59.7,1
153.57,58.92,1
153.19,58.92,1
152.04,57.36,1
151.66,56.59,1
151.66,56.2,1
151.66,55.81,1
151.66,55.42,1
151.66,54.25,1
151.66,53.47,1
151.66,52.69,1
151.66,51.91,1
151.66,51.13,1
151.66,50.35,1
151.66,48.8,1
151.66,48.8,1
151.28,47.63,1
150.89,47.24,1
150.89,46.85,1
150.89,46.07,1
150.89,46.85,1
150.89,47.24,1
150.89,46.85,1
151.28,46.46,1
151.28,46.46,1
151.28,46.07,1
150.51,43.34,1
150.51,42.96,1
150.51,42.18,1
150.51,42.18,1
150.51,41.79,1
150.51,40.62,1
150.51,39.84,1
150.51,38.28,1
150.51,38.28,1
150.51,38.67,1
150.51,38.28,1
150.13,32.83,1
150.13,32.83,1
150.13,32.05,1
150.13,31.66,1
150.13,32.05,1
150.13,30.88,1
150.13,30.49,1
147.83,25.82,1
147.45,25.04,1
147.45,25.04,1
147.45,23.1,1
147.83,23.1,1
147.83,23.48,1
147.83,23.1,1
147.06,2.07,1
147.06,2.46,1
146.68,5.96,1
146.68,7.52,1
146.68,7.52,1
147.06,10.63,1
147.06,12.97,1
147.06,13.36,1
147.06,12.97,1
144.38,12.58,1
144.0,12.58,1
143.62,12.19,1
142.08,11.8,1
141.32,11.8,1
140.93,11.8,1
139.79,12.19,1
139.4,12.58,1
138.64,13.36,1
138.64,13.75,1
138.64,14.14,1
138.25,14.92,1
137.49,15.31,1
137.49,15.7,1
137.1,17.25,1
137.1,17.64,1
137.1,18.03,1
137.1,18.42,1
137.1,19.2,1
137.1,19.59,1
137.1,20.76,1
137.1,21.15,1
137.1,21.54,1
137.1,21.54,1
137.1,21.93,1
137.49,22.71,1
137.49,22.71,1
137.49,23.1,1
137.49,24.26,1
137.49,25.43,1
137.49,26.21,1
137.49,26.6,1
138.25,27.38,1
138.25,29.33,1
138.25,30.1,1
137.87,31.66,1
137.87,32.44,1
137.87,33.22,1
137.87,33.61,1
137.87,34.78,1
137.87,35.95,1
138.25,37.5,1
138.25,38.67,1
138.25,41.4,1
138.25,42.57,1
138.25,44.9,1
138.25,45.29,1
138.25,46.46,1
138.25,46.85,1
137.49,48.02,1
137.1,49.58,1
137.1,49.58,1
136.72,49.97,1
136.34,51.52,1
136.34,51.91,1
135.95,53.86,1
135.57,55.42,1
135.57,55.81,1
135.57,56.59,1
135.57,56.97,1
135.57,58.53,1
134.04,59.31,1
133.27,61.26,1
132.12,62.43,1
130.59,63.59,1
129.83,64.37,1
129.44,64.76,1
127.91,65.15,1
127.53,65.93,1
127.14,65.93,1
126.38,66.32,1
126.0,66.32,1
125.61,66.32,1
125.23,66.32,1
124.08,66.32,1
123.7,66.32,1
122.55,66.32,1
121.78,65.93,1
121.4,65.93,1
120.63,66.32,1
120.25,66.32,1
119.87,67.49,1
119.87,67.49,1
119.87,67.88,1
119.87,67.88,1
119.87,67.88,1
121.02,69.44,1
121.02,69.44,1
124.46,69.44,1
126.0,69.44,1
129.83,69.44,1
131.74,69.83,1
134.42,69.83,1
134.81,69.83,1
135.19,69.83,1
135.95,69.83,1
136.72,69.83,1
137.1,69.83,1
139.02,69.44,1
140.55,69.44,1
140.93,69.44,1
140.93,69.44,1
141.32,69.44,1
143.62,69.83,1
144.38,70.21,1
144.76,70.21,1
146.68,70.99,1
148.21,71.38,1
148.98,71.38,1
150.13,70.99,1
151.28,70.99,1
152.43,70.6,1
154.34,71.38,1
154.72,71.38,1
155.49,72.16,1
156.64,72.94,1
158.17,72.94,1
159.32,72.94,1
161.24,73.33,1
162.77,73.33,1
163.92,73.33,1
164.3,73.33,1
165.45,73.33,1
166.6,72.94,1
167.75,72.94,1
170.04,73.33,1
172.73,73.72,1
173.88,74.11,1
175.02,74.11,1
176.94,74.11,1
178.47,73.72,1
180.77,73.33,1
183.07,73.33,1
184.98,73.33,1
186.52,73.72,1
187.66,74.11,1
190.35,74.89,1
191.11,75.67,1
191.88,75.67,1
191.88,75.67,1
192.64,76.83,1
192.64,76.83,1
193.03,76.83,1
193.03,77.22,1
193.41,77.61,1
193.41,78.0,1
193.41,78.39,1
193.41,78.39,1
193.41,78.78,1
194.18,79.56,1
194.18,79.56,1
195.71,80.73,1
196.86,81.9,1
197.24,81.9,1
197.24,81.9,1
199.16,83.07,1
199.92,84.23,1
200.69,85.01,1
201.07,85.01,1
201.84,85.4,1
202.22,85.4,1
202.99,85.4,1
203.37,85.4,1
204.14,85.4,1
204.9,85.4,1
205.28,85.4,1
206.05,86.18,1
206.05,86.18,1
206.82,86.18,1
207.2,86.18,1
208.35,86.18,1
209.5,86.57,1
210.26,86.57,1
211.41,87.35,1
212.95,88.52,1
212.95,88.52,1
213.33,88.52,1
213.33,88.91,1
214.86,90.85,1
215.24,91.24,1
215.24,91.63,1
215.24,91.63,1
215.63,92.02,1
216.01,92.41,1
216.39,92.8,1
216.39,92.8,1
216.39,93.19,1
216.39,93.19,1
216.78,93.19,1
216.78,93.58,1
217.16,93.58,1
217.16,93.97,1
217.54,93.97,1
218.31,93.97,1
218.69,93.19,1
219.84,90.08,1
219.84,89.3,1
219.84,87.74,1
219.84,86.96,1
219.46,86.57,1
219.46,85.01,1
219.46,83.07,1
220.22,80.73,1
220.61,79.17,1
220.61,78.39,1
220.99,77.22,1
221.37,76.45,1
221.37,76.06,1
221.75,73.72,1
222.14,72.94,1
222.14,72.16,1
222.14,71.77,1
222.14,70.99,1
222.52,70.21,1
222.9,69.44,1
223.29,67.88,1
